Name,Stars,CreatedAt,AgeInYears,Url,ReleasesCount,AvgCbo,AvgDit,AvgLcom,CkClassRows,TotalLoc,CommentLines
oblac/jodd,4074,09/07/2012 20:26:48,13,https://github.com/oblac/jodd.git,0,3.9532967032967035,1.4354395604395604,12.949175824175825,728,65728,23692
orhanobut/hawk,4072,02/19/2015 22:25:23,11,https://github.com/orhanobut/hawk.git,0,3.6153846153846154,1.0384615384615385,12.961538461538462,26,1339,230
rubensousa/ViewPagerCards,4069,08/20/2016 15:24:12,9,https://github.com/rubensousa/ViewPagerCards.git,0,5.333333333333333,1.5555555555555556,2.2222222222222223,9,415,18
jetty/jetty.project,4066,07/14/2011 01:11:57,14,https://github.com/jetty/jetty.project.git,0,5.3798076923076925,1.6129478398314014,25.50349051633298,15184,1261828,191099
RipMeApp/ripme,4064,01/06/2017 17:12:09,9,https://github.com/RipMeApp/ripme.git,0,4.459375,2.134375,28.271875,320,30856,2488
camunda/camunda,4058,03/20/2016 03:38:04,10,https://github.com/camunda/camunda.git,0,7.121698448418808,1.3402818903233449,30.59801018595286,16886,1802647,253275
knowm/XChange,4051,02/02/2012 10:48:28,14,https://github.com/knowm/XChange.git,0,5.919831223628692,1.4777978702029335,24.971267832027326,4977,330153,24380
luckybilly/CC,4046,11/23/2017 16:26:33,8,https://github.com/luckybilly/CC.git,0,4.966666666666667,1.2583333333333333,16.316666666666666,120,6260,1235
tronprotocol/java-tron,4045,12/26/2017 10:20:38,8,https://github.com/tronprotocol/java-tron.git,0,8.511323003575685,1.7800953516090583,83.19249106078665,1678,242952,15171
Creators-of-Create/Create,4039,07/18/2019 08:27:10,6,https://github.com/Creators-of-Create/Create.git,0,11.013742926434924,1.7869846402586904,29.471705739692805,2474,275033,4263
freeplane/freeplane,4026,09/13/2012 08:55:51,13,https://github.com/freeplane/freeplane.git,0,4.422000486736432,1.4874665368702849,45.905816500365056,4109,280759,37346
uber/NullAway,4025,09/01/2017 17:35:57,8,https://github.com/uber/NullAway.git,0,4.709897610921502,1.2013651877133107,58.28839590443686,586,71446,11569
xcltapestry/XCL-Charts,4021,06/09/2014 15:44:50,11,https://github.com/xcltapestry/XCL-Charts.git,0,7.602446483180428,2.159021406727829,49.042813455657495,327,49698,12724
oldmanpushcart/greys-anatomy,4019,11/21/2012 19:39:35,13,https://github.com/oldmanpushcart/greys-anatomy.git,0,4.066666666666666,1.1541666666666666,6.770833333333333,240,15490,2983
BoltsFramework/Bolts-Android,4019,01/30/2014 04:58:14,12,https://github.com/BoltsFramework/Bolts-Android.git,0,2.132911392405063,1.0822784810126582,19.0126582278481,158,5692,1080
jbloch/effective-java-3e-source-code,4015,08/03/2018 20:48:35,7,https://github.com/jbloch/effective-java-3e-source-code.git,0,1.1287128712871286,1.188118811881188,1.3267326732673268,202,4711,678
awaitility/awaitility,4002,01/22/2010 15:12:52,16,https://github.com/awaitility/awaitility.git,0,3.176470588235294,1.1941176470588235,18.58235294117647,170,11552,3946
makovkastar/FloatingActionButton,3998,07/22/2014 13:29:55,11,https://github.com/makovkastar/FloatingActionButton.git,0,5.666666666666667,1.8148148148148149,37.592592592592595,27,1152,16
NotFound9/interviewGuide,3995,04/20/2016 07:17:09,9,https://github.com/NotFound9/interviewGuide.git,0,0,0,0,0,0,0
Yalantis/Phoenix,3991,01/12/2015 14:11:20,11,https://github.com/Yalantis/Phoenix.git,0,4.333333333333333,1.6666666666666667,7.541666666666667,24,1218,33
lcodecorex/TwinklingRefreshLayout,3990,03/02/2016 12:11:56,10,https://github.com/lcodecorex/TwinklingRefreshLayout.git,0,4.28476821192053,1.3708609271523178,36.271523178807946,151,7582,776
JeremyLiao/LiveEventBus,3987,07/11/2018 07:36:59,7,https://github.com/JeremyLiao/LiveEventBus.git,0,3.241042345276873,1.1107491856677525,4.094462540716612,307,10791,1131
Piasy/BigImageViewer,3987,11/06/2016 09:55:02,9,https://github.com/Piasy/BigImageViewer.git,0,4.607142857142857,1.2857142857142858,12.80952380952381,84,4199,993
fishercoder1534/Leetcode,3980,07/31/2016 05:28:15,9,https://github.com/fishercoder1534/Leetcode.git,0,1.5516906335017489,1.0003886513797124,0.2876020209871745,5146,123929,6626
mouredev/hello-java,3978,03/25/2025 11:15:12,1,https://github.com/mouredev/hello-java.git,0,0.6363636363636364,1.3272727272727274,0.4727272727272727,55,1876,399
pingfangushi/screw,3976,06/21/2020 11:37:06,5,https://github.com/pingfangushi/screw.git,0,4.985294117647059,1.3529411764705883,5.242647058823529,136,14806,8093
qstumn/BadgeView,3972,02/08/2017 02:01:39,9,https://github.com/qstumn/BadgeView.git,0,4.3428571428571425,1.3142857142857143,49.885714285714286,35,1826,63
mercyblitz/tech-weekly,3971,12/03/2018 03:10:52,7,https://github.com/mercyblitz/tech-weekly.git,0,2.802469135802469,1.0246913580246915,2.123456790123457,81,2754,431
rovo89/XposedInstaller,3971,04/02/2012 20:33:05,13,https://github.com/rovo89/XposedInstaller.git,0,4.886699507389163,1.4187192118226601,8.517241379310345,203,9615,263
Dimezis/BlurView,3964,04/21/2016 16:00:07,9,https://github.com/Dimezis/BlurView.git,0,5.9,1.5,7,30,1558,220
zzhoujay/RichText,3963,07/21/2015 09:36:01,10,https://github.com/zzhoujay/RichText.git,0,4.2727272727272725,1.446969696969697,10.545454545454545,132,7159,973
google/bundletool,3962,05/04/2018 07:24:09,7,https://github.com/google/bundletool.git,0,8.986394557823129,1.2653061224489797,83.3219954648526,882,161884,18068
shuzijun/leetcode-editor,3959,03/19/2019 16:32:17,7,https://github.com/shuzijun/leetcode-editor.git,0,6.3156146179401995,1.7375415282392026,20.15282392026578,301,17045,1073
kubernetes-client/java,3955,05/08/2017 21:52:58,8,https://github.com/kubernetes-client/java.git,0,0,0,0,0,2144515,590264
binIoter/GuideView,3954,06/19/2016 08:52:25,9,https://github.com/binIoter/GuideView.git,0,3.742857142857143,1.3714285714285714,8.228571428571428,35,1767,353
linyiqun/DataMiningAlgorithm,3951,01/11/2015 02:50:28,11,https://github.com/linyiqun/DataMiningAlgorithm.git,0,2.2936507936507935,1.0873015873015872,9.96031746031746,126,19189,4192
promeG/TinyPinyin,3938,09/30/2015 03:24:50,10,https://github.com/promeG/TinyPinyin.git,0,2.0307692307692307,1.0923076923076922,8.753846153846155,65,3588,260
JoanZapata/android-iconify,3932,06/12/2013 11:42:01,12,https://github.com/JoanZapata/android-iconify.git,0,3.511627906976744,1.2325581395348837,5.186046511627907,43,6713,170
rengwuxian/RxJavaSamples,3924,03/24/2016 13:08:10,10,https://github.com/rengwuxian/RxJavaSamples.git,0,4.547169811320755,1.3962264150943395,1.6037735849056605,53,1331,26
sofastack/sofa-rpc,3922,04/09/2018 03:32:04,7,https://github.com/sofastack/sofa-rpc.git,0,5.052700065061809,1.3227065712426807,24.467143786597266,1537,145404,43235
VaughnVernon/IDDD_Samples,3921,04/08/2013 22:12:57,12,https://github.com/VaughnVernon/IDDD_Samples.git,0,4.563748079877112,1.642089093701997,27.327188940092167,651,55909,7659
amirzaidi/Launcher3,3907,05/30/2017 12:53:32,8,https://github.com/amirzaidi/Launcher3.git,0,6.818181818181818,1.4383838383838383,63.68080808080808,990,86988,13408
databricks/learning-spark,3900,06/16/2014 04:47:54,11,https://github.com/databricks/learning-spark.git,0,2.827067669172932,1.0150375939849625,1.7969924812030076,133,2647,209
bluelinelabs/Conductor,3900,03/16/2016 18:42:41,10,https://github.com/bluelinelabs/Conductor.git,0,5.476744186046512,1.3488372093023255,71.33720930232558,86,7697,910
shopizer-ecommerce/shopizer,3899,11/21/2012 03:42:39,13,https://github.com/shopizer-ecommerce/shopizer.git,0,7.726682887266829,1.6569343065693432,34.145174371451745,1233,115149,10171
JavaNoober/BackgroundLibrary,3895,09/09/2018 08:52:45,7,https://github.com/JavaNoober/BackgroundLibrary.git,0,4.7899159663865545,1.2100840336134453,34.1764705882353,119,8445,298
Exrick/xboot,3892,04/23/2018 14:44:18,7,https://github.com/Exrick/xboot.git,0,7.355300859598854,1.2120343839541547,2.656160458452722,349,24973,5585
alibaba/jstorm,3885,09/03/2013 03:53:16,12,https://github.com/alibaba/jstorm.git,0,4.977502527805864,1.4471688574317492,42.367290192113245,3956,301713,49703
vipulasri/Timeline-View,3882,12/15/2015 14:55:04,10,https://github.com/vipulasri/Timeline-View.git,0,9,1.5,453.5,2,674,141
wendux/DSBridge-Android,3880,01/02/2017 11:58:53,9,https://github.com/wendux/DSBridge-Android.git,0,2.978723404255319,1.1063829787234043,15.97872340425532,47,1615,118
react-native-share/react-native-share,3877,09/30/2015 02:27:34,10,https://github.com/react-native-share/react-native-share.git,0,5.634146341463414,2.073170731707317,8.609756097560975,41,2781,202
ZHENFENG13/My-Blog,3877,03/04/2019 09:17:00,7,https://github.com/ZHENFENG13/My-Blog.git,0,4.758620689655173,1.0517241379310345,29.551724137931036,58,4210,470
RikkaApps/Sui,3872,01/03/2021 08:26:16,5,https://github.com/RikkaApps/Sui.git,0,4.955056179775281,1.1573033707865168,14.55056179775281,89,7920,1760
watabou/pixel-dungeon,3862,07/26/2014 17:34:32,11,https://github.com/watabou/pixel-dungeon.git,0,5.00834326579261,2.464839094159714,12.423122765196663,839,60846,8691
timehop/sticky-headers-recyclerview,3856,10/03/2014 01:57:46,11,https://github.com/timehop/sticky-headers-recyclerview.git,0,4.620689655172414,1.2758620689655173,3.2413793103448274,29,1233,206
emanuele-f/PCAPdroid,3856,01/06/2020 18:11:27,6,https://github.com/emanuele-f/PCAPdroid.git,0,9.359683794466402,1.5612648221343874,88.3913043478261,253,36459,3822
yanzhenjie/AndServer,3855,06/14/2016 00:52:52,9,https://github.com/yanzhenjie/AndServer.git,0,5.0233644859813085,1.5420560747663552,48.05140186915888,214,24709,7912
yacy/yacy_search_server,3854,03/22/2015 12:54:20,11,https://github.com/yacy/yacy_search_server.git,0,5.107722258273848,1.3621025308241401,46.82738481505516,1541,260807,57244
uncle-novel/uncle-novel,3850,12/11/2018 12:15:30,7,https://github.com/uncle-novel/uncle-novel.git,0,7.048327137546468,1.6282527881040891,10.41635687732342,269,29122,6689
MovingBlocks/Terasology,3846,03/04/2011 03:49:19,15,https://github.com/MovingBlocks/Terasology.git,0,6.116731517509727,1.440042447824549,25.246551114255393,2827,195287,29611
RoaringBitmap/RoaringBitmap,3845,06/17/2013 20:29:23,12,https://github.com/RoaringBitmap/RoaringBitmap.git,0,5.330757341576507,1.1375579598145287,257.96754250386397,647,115413,12150
spotbugs/spotbugs,3844,11/04/2016 22:18:08,9,https://github.com/spotbugs/spotbugs.git,0,3.2255709472107825,1.3856233620366905,25.68307749906402,5342,348289,69989
MiguelCatalan/MaterialSearchView,3828,09/14/2015 17:13:46,10,https://github.com/MiguelCatalan/MaterialSearchView.git,0,4.048780487804878,1.3170731707317074,22.658536585365855,41,1730,147
aurelhubert/ahbottomnavigation,3825,03/17/2016 12:17:56,10,https://github.com/aurelhubert/ahbottomnavigation.git,0,5.108695652173913,1.173913043478261,57.47826086956522,46,3504,655
happydog-intj/CircleProgress,3816,10/30/2014 16:14:42,11,https://github.com/happydog-intj/CircleProgress.git,0,5.76,1.68,85.76,25,2256,225
JCTools/JCTools,3810,11/10/2013 18:04:40,12,https://github.com/JCTools/JCTools.git,0,4.3686868686868685,4.236363636363636,22.48181818181818,990,72691,13962
sofastack/sofa-jraft,3800,03/04/2019 10:13:43,7,https://github.com/sofastack/sofa-jraft.git,0,5.777241379310345,1.457241379310345,75.93448275862069,1450,157823,33979
blossom-editor/blossom,3795,08/07/2023 03:02:17,2,https://github.com/blossom-editor/blossom.git,0,5.531034482758621,1.3379310344827586,6.977011494252873,435,32391,10493
sunfusheng/MarqueeView,3790,06/01/2016 06:50:46,9,https://github.com/sunfusheng/MarqueeView.git,0,5.409090909090909,1.3636363636363635,5.454545454545454,22,1020,74
mcxtzhang/SwipeDelMenuLayout,3788,08/25/2016 08:10:45,9,https://github.com/mcxtzhang/SwipeDelMenuLayout.git,0,3.1,1.25,5.2,40,1360,258
yanzhenjie/NoHttp,3786,07/29/2015 06:11:12,10,https://github.com/yanzhenjie/NoHttp.git,0,4.456140350877193,1.5,45.64912280701754,228,17337,5906
rbmonster/learning-note,3784,06/15/2020 16:47:25,5,https://github.com/rbmonster/learning-note.git,0,2.1945288753799392,1.1732522796352585,2.893617021276596,658,23512,5862
tchiotludo/akhq,3783,09/09/2018 19:35:39,7,https://github.com/tchiotludo/akhq.git,0,8.192691029900333,1.2956810631229236,29.425249169435215,301,24529,1317
NotHarshhaa/DevOps-Projects,3781,08/09/2023 04:19:38,2,https://github.com/NotHarshhaa/DevOps-Projects.git,0,5.774647887323944,1.1901408450704225,22.753521126760564,142,11120,2716
zhpanvip/BannerViewPager,3778,03/28/2017 09:11:11,8,https://github.com/zhpanvip/BannerViewPager.git,0,5.410958904109589,1.4109589041095891,47.821917808219176,73,5741,922
mpusher/mpush,3774,04/28/2016 01:43:19,9,https://github.com/mpusher/mpush.git,0,4.472361809045226,1.3316582914572865,24.565326633165828,398,29810,8582
apache/kylin,3766,01/03/2015 08:00:05,11,https://github.com/apache/kylin.git,0,7.636077278454431,1.4846703065938682,137.864972700546,4762,551110,76865
lygttpod/SuperTextView,3765,10/19/2016 04:06:54,9,https://github.com/lygttpod/SuperTextView.git,0,3.046511627906977,1.1627906976744187,141.67441860465115,86,6227,1414
CameraKit/blurkit-android,3764,11/06/2016 03:14:58,9,https://github.com/CameraKit/blurkit-android.git,0,6.1,1.5,30.3,10,897,129
Ereza/CustomActivityOnCrash,3762,07/04/2014 19:46:21,11,https://github.com/Ereza/CustomActivityOnCrash.git,0,5.4,1.3333333333333333,32.333333333333336,15,1559,472
helidon-io/helidon,3761,08/27/2018 11:03:52,7,https://github.com/helidon-io/helidon.git,0,5.339867437596954,1.3735721336905937,34.04696093639825,7091,674187,193486
FCL-Team/FoldCraftLauncher,3747,10/19/2022 10:12:18,3,https://github.com/FCL-Team/FoldCraftLauncher.git,0,5.4050822122571,1.6372695565520679,50.243148978574986,2007,152530,22097
Atmosphere/atmosphere,3745,06/30/2010 14:26:23,15,https://github.com/Atmosphere/atmosphere.git,0,5.379408418657565,1.1945392491467577,30.331626848691695,1758,170425,40307
roboguice/roboguice,3744,08/12/2012 20:37:19,13,https://github.com/roboguice/roboguice.git,0,3.553223388305847,1.309745127436282,7.127736131934033,3335,94917,19616
jtablesaw/tablesaw,3744,01/01/2016 14:58:28,10,https://github.com/jtablesaw/tablesaw.git,0,5.54046997389034,1.283289817232376,108.38903394255874,766,79711,11264
undertow-io/undertow,3743,07/19/2012 00:52:44,13,https://github.com/undertow-io/undertow.git,0,5.062127392532162,1.2438029494822718,37.168497019140254,3187,243361,50447
Netflix/maestro,3742,04/17/2024 01:15:56,1,https://github.com/Netflix/maestro.git,0,8.359111111111112,1.6044444444444443,27.372444444444444,1125,126696,18238
portfolio-performance/portfolio,3734,03/24/2012 09:43:08,14,https://github.com/portfolio-performance/portfolio.git,0,7.202123764188942,1.4005858659831563,86.38484071768583,2731,515850,47941
lihangleo2/ShadowLayout,3731,07/09/2019 07:17:06,6,https://github.com/lihangleo2/ShadowLayout.git,0,4.213333333333333,1.16,29.773333333333333,75,5816,804
coderbruis/JavaSourceCodeLearning,3731,06/02/2020 13:34:20,5,https://github.com/coderbruis/JavaSourceCodeLearning.git,0,2.854889589905363,1.2586750788643533,3.138801261829653,317,11289,2327
andOTP/andOTP,3730,07/05/2017 11:39:52,8,https://github.com/andOTP/andOTP.git,0,6.108433734939759,1.5,41.41566265060241,166,12385,1259
ethanhua/Skeleton,3724,07/30/2017 06:42:39,8,https://github.com/ethanhua/Skeleton.git,0,3.727272727272727,1.2424242424242424,4.606060606060606,33,982,93
stfalcon-studio/ChatKit,3722,02/02/2017 09:37:15,9,https://github.com/stfalcon-studio/ChatKit.git,0,5.768518518518518,2.8981481481481484,35.48148148148148,108,7145,1306
HelloWorld521/Java,3715,12/08/2016 14:01:46,9,https://github.com/HelloWorld521/Java.git,0,4.169354838709677,1.3306451612903225,5.096774193548387,124,5748,995
DataLinkDC/dinky,3714,06/09/2021 07:11:26,4,https://github.com/DataLinkDC/dinky.git,0,6.901831501831502,1.3252747252747252,24.4021978021978,1365,199550,45481
willowtreeapps/spruce-android,3712,02/23/2017 20:34:18,9,https://github.com/willowtreeapps/spruce-android.git,0,4.860655737704918,1.3688524590163935,5.352459016393443,122,8133,2478
liuyubobobo/Play-with-Algorithms,3710,07/05/2016 18:16:22,9,https://github.com/liuyubobobo/Play-with-Algorithms.git,0,2.9242424242424243,1.0075757575757576,4.325757575757576,132,26486,4005
OpenHFT/Chronicle-Queue,3707,06/02/2013 15:11:33,12,https://github.com/OpenHFT/Chronicle-Queue.git,0,4.952651515151516,1.5890151515151516,169.34469696969697,528,54401,10001
grpc-ecosystem/grpc-spring,3706,12/30/2016 09:06:15,9,https://github.com/grpc-ecosystem/grpc-spring.git,0,6.569377990430622,1.4784688995215312,5.368421052631579,418,28389,9556
ByteLegend/ByteLegend,3705,02/01/2021 10:11:30,5,https://github.com/ByteLegend/ByteLegend.git,0,6.979661016949152,1.0033898305084745,727.8440677966101,295,85699,5309
ryanhoo/StylishMusicPlayer,3700,09/13/2016 14:38:32,9,https://github.com/ryanhoo/StylishMusicPlayer.git,0,5.025773195876289,1.309278350515464,13.216494845360824,194,8159,837
dromara/liteflow,3698,03/25/2020 16:49:22,6,https://github.com/dromara/liteflow.git,0,4.809278350515464,1.679381443298969,15.45,1940,135209,22141
dingjikerbo/Android-BluetoothKit,3695,10/08/2015 09:07:33,10,https://github.com/dingjikerbo/Android-BluetoothKit.git,0,4.074688796680498,1.2489626556016598,18.70124481327801,241,11798,709
FasterXML/jackson-databind,3695,12/23/2011 07:17:41,14,https://github.com/FasterXML/jackson-databind.git,0,3.741424802110818,1.7003627968337731,23.601418205804748,6064,299037,58480
DependencyTrack/dependency-track,3692,07/16/2013 19:16:43,12,https://github.com/DependencyTrack/dependency-track.git,0,8.905349794238683,1.522633744855967,112.66666666666667,729,129542,19871
microservices-patterns/ftgo-application,3691,10/23/2017 04:30:04,8,https://github.com/microservices-patterns/ftgo-application.git,0,5.291891891891892,1.1891891891891893,8.191891891891892,370,13810,164
springdoc/springdoc-openapi,3689,07/11/2019 23:08:20,6,https://github.com/springdoc/springdoc-openapi.git,0,3.9388565378507145,1.316040232927475,9.106934886183165,3778,293830,137310
IrisShaders/Iris,3689,10/22/2020 20:21:12,5,https://github.com/IrisShaders/Iris.git,0,6.055075593952484,1.312095032397408,24.11987041036717,926,61701,4975
apache/incubator-heron,3687,09/25/2015 16:09:24,10,https://github.com/apache/incubator-heron.git,0,5.508949880668258,1.4260143198090691,20.403341288782816,1676,159598,43401
1024-lab/smart-admin,3687,11/16/2019 02:30:31,6,https://github.com/1024-lab/smart-admin.git,0,6.386759581881533,1.2282229965156795,3.7770034843205575,574,75941,20749
Mojang/brigadier,3680,09/15/2014 08:48:24,11,https://github.com/Mojang/brigadier.git,0,6.635294117647059,1.1529411764705881,44.55294117647059,85,7319,448
linkedin/databus,3677,12/17/2012 17:49:17,13,https://github.com/linkedin/databus.git,0,5.381266490765172,1.3482849604221636,46.73482849604222,1516,210530,34068
networknt/light-4j,3676,09/09/2016 22:28:14,9,https://github.com/networknt/light-4j.git,0,4.627314814814815,1.1674382716049383,25.10185185185185,1296,133206,29878
Haleydu/Cimoc,3675,07/09/2020 03:09:02,5,https://github.com/Haleydu/Cimoc.git,0,5.459504132231405,1.5041322314049588,23.269421487603307,605,35159,2436
lisawray/groupie,3668,09/01/2016 20:59:35,9,https://github.com/lisawray/groupie.git,0,5.096774193548387,1.8279569892473118,29.903225806451612,93,5843,502
yangfuhai/ASimpleCache,3666,07/28/2013 13:50:59,12,https://github.com/yangfuhai/ASimpleCache.git,0,4.586206896551724,1.3103448275862069,38.51724137931034,29,2650,792
mbechler/marshalsec,3665,05/22/2017 11:43:57,8,https://github.com/mbechler/marshalsec.git,0,7.291666666666667,1.8194444444444444,14.583333333333334,72,6217,861
google/rejoiner,3664,12/06/2017 19:09:53,8,https://github.com/google/rejoiner.git,0,6.6183206106870225,1.5725190839694656,4.923664122137405,131,7627,1326
apache/tika,3662,05/21/2009 02:12:11,16,https://github.com/apache/tika.git,0,6.045703125,1.502734375,31.765234375,2560,339340,83369
spring-io/initializr,3659,06/07/2013 16:02:22,12,https://github.com/spring-io/initializr.git,0,5.710280373831775,1.2563417890520694,35.64485981308411,749,68906,18887
KunMinX/Linkage-RecyclerView,3659,04/22/2019 04:39:46,6,https://github.com/KunMinX/Linkage-RecyclerView.git,0,6.4,1.5466666666666666,10.386666666666667,75,3985,845
dropbox/hackpad,3659,08/14/2015 02:32:17,10,https://github.com/dropbox/hackpad.git,0,4.775444264943457,1.7883683360258482,152.29886914378028,619,130113,30061
anggrayudi/android-hidden-api,3657,09/16/2015 11:58:33,10,https://github.com/anggrayudi/android-hidden-api.git,0,8,1,56.5,4,911,328
fyhertz/libstreaming,3656,01/30/2013 21:24:47,13,https://github.com/fyhertz/libstreaming.git,0,3.5730337078651684,1.4157303370786516,23.292134831460675,89,9573,2154
huburt-Hu/NewbieGuide,3645,07/28/2017 06:54:05,8,https://github.com/huburt-Hu/NewbieGuide.git,0,4.3076923076923075,1.1794871794871795,10.435897435897436,78,2713,357
TNG/ArchUnit,3642,04/21/2017 08:39:20,8,https://github.com/TNG/ArchUnit.git,0,3.500680642526545,1.268989926490607,39.49305744622924,3673,128805,16139
fabric8io/kubernetes-client,3636,07/09/2015 15:43:13,10,https://github.com/fabric8io/kubernetes-client.git,0,21.85639426076107,1.1140361821584528,85.88933250155958,8015,1179227,200648
litesuits/android-common,3630,05/29/2014 08:08:00,11,https://github.com/litesuits/android-common.git,0,3.5176470588235293,1.2470588235294118,124.3529411764706,85,13350,5699
spockframework/spock,3626,12/12/2010 19:02:34,15,https://github.com/spockframework/spock.git,0,5.425068119891008,1.4427792915531334,34.39509536784741,734,55210,16526
alibaba/Alink,3620,09/30/2018 06:36:11,7,https://github.com/alibaba/Alink.git,0,6.4008067473414005,1.6326854907712993,34.70272582813837,8181,595725,72954
PlexPt/chatgpt-java,3616,12/07/2022 04:55:33,3,https://github.com/PlexPt/chatgpt-java.git,0,5.27536231884058,1.2753623188405796,14.594202898550725,69,4561,831
dtinit/data-transfer-project,3609,01/04/2018 21:27:57,8,https://github.com/dtinit/data-transfer-project.git,0,6.814775160599572,1.2473233404710922,6.87152034261242,934,79489,13548
rockerhieu/emojicon,3608,01/18/2014 12:32:38,12,https://github.com/rockerhieu/emojicon.git,0,5.153846153846154,1.564102564102564,6.769230769230769,39,4713,553
hmkcode/Android,3606,09/02/2013 16:12:28,12,https://github.com/hmkcode/Android.git,0,4.803571428571429,1.6428571428571428,2.142857142857143,56,3510,252
oasisfeng/island,3605,04/23/2016 11:30:18,9,https://github.com/oasisfeng/island.git,0,6.797814207650274,1.5191256830601092,52.114754098360656,183,10774,1048
googlemaps/android-maps-utils,3603,05/17/2013 00:08:48,12,https://github.com/googlemaps/android-maps-utils.git,0,7.013761467889908,1.6743119266055047,37.908256880733944,218,24760,7305
Nekogram/Nekogram,3598,09/10/2023 07:07:51,2,https://github.com/Nekogram/Nekogram.git,0,6.875946704067321,1.6595371669004209,84.62952314165499,14260,1660456,104814
termux/termux-api,3595,07/03/2015 00:57:59,10,https://github.com/termux/termux-api.git,0,5.470238095238095,1.3928571428571428,3.6845238095238093,168,10112,709
cSploit/android,3593,10/04/2014 05:53:29,11,https://github.com/cSploit/android.git,0,4.208984375,1.517578125,15.65234375,512,27353,3030
apache/logging-log4j2,3589,06/12/2013 07:00:19,12,https://github.com/apache/logging-log4j2.git,0,5.458454386984312,1.5046484601975596,46.47036606624056,3442,346827,98487
tyrantgit/ExplosionField,3585,09/23/2015 11:34:50,10,https://github.com/tyrantgit/ExplosionField.git,0,4.9,1.5,4.3,10,447,51
vert-x3/vertx-examples,3584,02/24/2015 17:42:44,11,https://github.com/vert-x3/vertx-examples.git,0,5.3532008830022075,1.8233995584988962,1.0264900662251655,453,19627,2454
kikoso/android-stackblur,3582,08/15/2013 14:44:32,12,https://github.com/kikoso/android-stackblur.git,0,1.7804878048780488,1.0975609756097562,0.5853658536585366,41,1188,142
WVector/AppUpdate,3581,06/19/2017 09:38:42,8,https://github.com/WVector/AppUpdate.git,0,4.4375,1.15625,37.140625,64,4389,1059
davideas/FlexibleAdapter,3570,05/02/2015 22:00:43,10,https://github.com/davideas/FlexibleAdapter.git,0,5.987730061349693,2.1134969325153374,102.15644171779141,326,29038,8836
AxonFramework/AxonFramework,3569,12/02/2011 16:04:42,14,https://github.com/AxonFramework/AxonFramework.git,0,6.104801578601184,1.2442446831835123,11.815610611707958,4561,566902,184620
dongjunkun/DropDownMenu,3567,06/23/2015 07:43:56,10,https://github.com/dongjunkun/DropDownMenu.git,0,4.526315789473684,1.368421052631579,2.1578947368421053,19,744,85
LinShunKang/MyPerf4J,3565,03/11/2018 09:58:44,8,https://github.com/LinShunKang/MyPerf4J.git,0,3.5517241379310347,1.1567398119122256,10.156739811912226,319,16582,1281
JakeWharton/ThreeTenABP,3558,07/03/2015 17:35:09,10,https://github.com/JakeWharton/ThreeTenABP.git,0,4.285714285714286,1.4285714285714286,1.4285714285714286,7,212,9
code4craft/netty-learning,3554,09/19/2013 02:24:25,12,https://github.com/code4craft/netty-learning.git,0,4.853951890034364,1.6503436426116838,39.24914089347079,1164,123340,39289
bilibili/MagicaSakura,3552,06/23/2016 07:54:59,9,https://github.com/bilibili/MagicaSakura.git,0,8.297619047619047,1.6785714285714286,25.44047619047619,84,7971,1025
immutables/immutables,3548,07/07/2013 13:48:23,12,https://github.com/immutables/immutables.git,0,4.606027987082885,1.2856117689271618,30.71941155364191,2787,119137,17625
dariuszseweryn/RxAndroidBle,3547,02/04/2016 13:42:02,10,https://github.com/dariuszseweryn/RxAndroidBle.git,0,5.29979035639413,1.2536687631027255,53.482180293501045,477,24542,3292
Netflix/concurrency-limits,3546,12/11/2017 19:32:41,8,https://github.com/Netflix/concurrency-limits.git,0,4.609375,1.28125,8.3828125,128,8178,1659
johncarl81/parceler,3538,07/03/2013 02:53:01,12,https://github.com/johncarl81/parceler.git,0,4.702272727272727,1.35,16.588636363636365,440,15895,3342
M66B/NetGuard,3535,10/24/2015 17:59:20,10,https://github.com/M66B/NetGuard.git,0,4.809045226130653,1.2512562814070352,18.492462311557787,199,14605,454
arimorty/floatingsearchview,3534,11/22/2015 02:38:32,10,https://github.com/arimorty/floatingsearchview.git,0,3.5703703703703704,1.1777777777777778,26.28148148148148,135,5274,889
Guardsquare/proguard,3533,03/27/2019 16:35:35,7,https://github.com/Guardsquare/proguard.git,0,9.205172413793104,1.2327586206896552,58.5448275862069,580,93524,23742
spring-cloud/spring-cloud-kubernetes,3532,12/13/2016 21:36:25,9,https://github.com/spring-cloud/spring-cloud-kubernetes.git,0,8.152766308835673,1.2898431048720067,4.883567299752271,1211,111716,27708
luontola/retrolambda,3527,07/20/2013 07:25:22,12,https://github.com/luontola/retrolambda.git,0,2.4291666666666667,1.4125,9.004166666666666,240,6904,575
andremion/Music-Player,3523,05/06/2016 21:55:37,9,https://github.com/andremion/Music-Player.git,0,4.40625,1.75,5.03125,32,1425,270
rom1v/sndcpy,3519,06/09/2020 19:36:57,5,https://github.com/rom1v/sndcpy.git,0,7.75,2,20.25,4,260,2
lenve/JavaEETest,3515,12/13/2016 02:13:58,9,https://github.com/lenve/JavaEETest.git,0,3.2828947368421053,1.0789473684210527,3.6052631578947367,152,6883,684
nageoffer/12306,3511,05/30/2023 04:08:28,2,https://github.com/nageoffer/12306.git,0,4.94976076555024,1.2033492822966507,2.710526315789474,418,29965,12872
